id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8758534,Large 3 bdrm apt in Manhattan (downtown) village,45619483,Lesley,Manhattan,East Village,40.73115,-73.99175,Entire home/apt,745,30,0,,,1,0
8762641,Cozy studio on the UWS,45950544,Girija,Manhattan,Upper West Side,40.78502,-73.97911,Entire home/apt,132,30,0,,,1,0
8777316,Sunny and pleasant Sunset Park apt,44524700,Sheryl,Brooklyn,Sunset Park,40.65069,-74.00294,Entire home/apt,85,30,0,,,1,0
8777890,Killer Room up for grabs for a week,46013146,Christopher,Brooklyn,Bedford-Stuyvesant,40.68727,-73.92227,Private room,80,30,0,,,1,365
8781396,Awesome 1 privet room apartment,45408439,AHm,Brooklyn,Bedford-Stuyvesant,40.69546,-73.95457,Private room,45,30,0,,,1,0
8794495,1 Bedroom in a Modern Mid-Town Apt,12330542,Angela,Manhattan,Midtown,40.75557,-73.97327,Private room,135,30,0,,,1,0
8794624,"Cozy Bedroom in Crown Heights, BK",11918958,Elizabeth,Brooklyn,Clinton Hill,40.68066,-73.96063,Private room,50,30,0,,,1,0
8799533,Modern Apartmwnt with huge backyard,46109528,Angela,Brooklyn,Midwood,40.61013,-73.96311,Private room,95,30,0,,,1,365
8815120,Comfortable 1 bedroom apt in Brooklyn just for you,46178050,Shyann,Brooklyn,East New York,40.66629,-73.89525,Shared room,85,30,0,,,1,270
8815979,"ÐšÐ¾Ð¼Ð½Ð°Ñ‚Ð° Ð² ÐœÐ°Ð½Ñ…ÐµÑ‚Ñ‚ÐµÐ½Ðµ, 19-24 Ð¾ÐºÑ‚ÑÐ±Ñ€Ñ",46182625,Kateryna,Manhattan,East Harlem,40.79333,-73.94274,Private room,50,30,0,,,1,0
8816718,Amazing Waterfront Studio; Pools-Spa-Gyms-Courts,6225275,Katie,Brooklyn,Williamsburg,40.71909,-73.96287,Shared room,154,30,0,,,1,365
8823472,Appartment in Lefferts Gardens,1415417,Lorenzo,Brooklyn,Prospect-Lefferts Gardens,40.65685,-73.95688,Entire home/apt,60,30,0,,,1,0
8823913,Cute room in the heart of Los Angeles,28272799,Este,Manhattan,Tribeca,40.71369,-74.00693,Private room,42,30,0,,,3,186
8829421,2 Bed/ 2 Bath in Heart of SOHO/ LES,4087478,Nicole,Manhattan,Lower East Side,40.72159,-73.99234,Entire home/apt,699,30,0,,,1,0
8831792,Spacious 1-Bed with Separate Kitchen + Living Room,46257760,Myles,Queens,Ridgewood,40.70922,-73.90278,Entire home/apt,132,2,0,,,1,0
8838341,Beautiful Oversized King Bedroom - Entire Apt,5172606,Paula,Manhattan,Upper West Side,40.78634,-73.97019,Entire home/apt,175,30,0,,,1,0
8839938,Beautiful 1BR in Chelsea,46293809,Courtney,Manhattan,Chelsea,40.74296,-73.99688,Entire home/apt,250,30,0,,,1,0
8841107,Beautiful and Homey Enclave,21332287,John,Brooklyn,Park Slope,40.67092,-73.98431,Entire home/apt,135,30,0,,,1,0
8847268,Apartment with terrasse greenpoint brooklyn,1818225,Amael,Brooklyn,Greenpoint,40.72212,-73.9378,Entire home/apt,80,30,0,,,1,0
8864404,Darian Place,46401675,Benjamin,Manhattan,East Harlem,40.7929,-73.94108,Private room,83,30,0,,,1,0
8866435,RARE & AWESOME Williamsburg Loft!,3629010,William,Brooklyn,Williamsburg,40.71175,-73.96692,Entire home/apt,200,30,0,,,1,0
8868762,Room in Loft,7234603,Frida,Brooklyn,Williamsburg,40.70953,-73.92657,Private room,50,30,0,,,1,0
8883074,"Private bdr in Bushwick, Brooklyn",46474221,Faina,Brooklyn,Bushwick,40.70482,-73.91927,Private room,41,30,0,,,1,0
8907362,1 Bdr in 3bdr East Village Apt,46537493,Erica,Manhattan,East Village,40.72822,-73.98128,Private room,90,30,0,,,1,0
8920714,A Spacious Room in Bushwick Apt,46650449,Sam,Brooklyn,Bushwick,40.69662,-73.91321,Private room,35,30,0,,,1,0
8920988,1 BDRM APT BROOKLYN (REDHOOK),29823680,Jonathan,Brooklyn,Carroll Gardens,40.67849,-74.00259,Entire home/apt,125,1,0,,,1,0
8924038,Huge Unique Two Story E.Vill Oasis,46665505,Cj,Manhattan,East Village,40.721,-73.97995,Entire home/apt,500,30,0,,,1,0
8925082,Chic apt on cutest corner in Soho,33834627,Charlotte,Manhattan,Nolita,40.72291,-73.99565,Entire home/apt,200,30,0,,,1,0
8935528,*Spectacular Sublet - All inclusive,35430339,Melissa,Brooklyn,Prospect Heights,40.67929,-73.97382,Entire home/apt,150,30,0,,,1,0
8941092,Sunnyside:Large 1 bedroom apartment,45738364,Joe,Queens,Sunnyside,40.74275,-73.91616,Entire home/apt,84,30,0,,,1,0
8953050,Beautiful private studio,46794554,Bhargav,Queens,Ditmars Steinway,40.7803,-73.90114,Entire home/apt,75,30,0,,,1,0
8957189,Cozy 2 BR in heart of East Village,25492187,Abigail,Manhattan,East Village,40.72566,-73.98323,Entire home/apt,230,30,0,,,1,0
8964740,Alcove Studio in Murray Hill,46851431,Anthony,Manhattan,Murray Hill,40.74637,-73.97469,Entire home/apt,104,30,0,,,1,0
8973292,Cozy Upper East Side two bedroom,1372837,Manoj,Manhattan,Upper East Side,40.77636,-73.94855,Entire home/apt,295,30,0,,,1,0
8980303,Serene Brooklyn Apt w/ Terrace,9903826,Robin,Brooklyn,Clinton Hill,40.68581,-73.96372,Shared room,99,30,0,,,1,0
8986308,King Sized Bed Park Slope,21293445,Ryan,Brooklyn,Gowanus,40.66864,-73.99484,Private room,155,30,0,,,1,0
8992666,Newly reno 1BR Harlem brownstone,579126,Banna,Manhattan,Harlem,40.80307,-73.946,Entire home/apt,169,30,0,,,1,0
8993461,One bedroom and shared space,46976876,Carolina,Manhattan,East Village,40.72469,-73.98796,Private room,90,30,0,,,2,0
9014126,Cozy Bedroom in East Village,24622525,Hannah,Manhattan,East Village,40.72869,-73.98148,Private room,89,30,0,,,1,0
9027607,Bright West Village Apartment,19435113,Mark,Manhattan,West Village,40.72938,-74.00578,Entire home/apt,188,30,0,,,1,0
9028839,3 bdroom apt off Montrose L,3248277,Sara,Brooklyn,Williamsburg,40.70699,-73.94162,Entire home/apt,200,30,0,,,1,0
9039236,"Sunny, spacious Washington Heights!",47176167,Christopher,Manhattan,Washington Heights,40.85092,-73.93851,Private room,75,30,0,,,1,0
9042254,Beautiful & Spacious EV Bedroom,47187008,Francesca,Manhattan,East Village,40.72737,-73.98605,Private room,90,30,0,,,1,0
9049505,Spacious Room in West Harlem,2413971,Teresa,Manhattan,Harlem,40.80193,-73.95573,Private room,74,30,0,,,1,0
9050597,"Charming,Quiet & Relaxing",7407846,Alison,Manhattan,Harlem,40.82599,-73.93669,Private room,79,30,0,,,1,0
9052018,Near Museum Mile and Central Park,47228873,James,Manhattan,East Harlem,40.78751,-73.95171,Private room,195,30,0,,,1,0
9061117,LOVELY 1BR. 15Min. to Times Square,4087778,Katie,Queens,Sunnyside,40.74516,-73.91561,Entire home/apt,180,30,0,,,1,0
9063972,Chill Bushwick Suite,3040551,Olu Bliss,Brooklyn,Bushwick,40.69504,-73.91341,Private room,69,30,0,,,1,0
9064238,Large 1-bedroom  in midtown sleeps 1-4 people,4166175,Rob,Manhattan,Midtown,40.75301,-73.97103,Entire home/apt,103,30,0,,,1,0
9091373,Cozy and Creative in Clinton Hill,3829471,Julian,Brooklyn,Bedford-Stuyvesant,40.69027,-73.95849,Private room,100,30,0,,,1,0
9092331,"Large, beautiful and sunny room",47407352,Dorota,Manhattan,Inwood,40.86444,-73.92899,Private room,45,30,0,,,1,0
9093261,Large East Village 1 bedroom,47036828,David,Manhattan,East Village,40.732,-73.98518,Entire home/apt,190,30,0,,,1,0
9105853,Cushy Room in Cool Bk Neighborhood,32848328,Barbra,Brooklyn,Bushwick,40.70107,-73.91983,Private room,55,30,0,,,1,0
9107450,Spacious 2BR apt in UES,3664194,Michael,Manhattan,Upper East Side,40.7839,-73.94776,Entire home/apt,210,30,0,,,1,0
9111561,"East Harlem Cozy, Rustic Apartment!",35905254,Rose,Manhattan,East Harlem,40.79277,-73.94338,Private room,100,30,0,,,1,0
9112776,"Spacious, Comfortable BK Room",47489718,Eric,Brooklyn,Bedford-Stuyvesant,40.68589,-73.95353,Private room,55,30,0,,,1,0
9113702,"Beautiful Apartment in Harlem, NY!",47493116,Elsa,Manhattan,Harlem,40.82307,-73.94228,Entire home/apt,150,30,0,,,1,0
9114642,Large 1Br in Brooklyn cottage,7390259,Sean,Brooklyn,Williamsburg,40.71471,-73.95673,Private room,60,30,0,,,1,0
9115832,Lge bedroom (2 pers) in Bushwick,47501348,Margot,Brooklyn,Bushwick,40.69824,-73.93231,Private room,60,30,0,,,1,0
9116831,1 Bedroom w/ GARDEN -Williamsburg,3922367,Christophe,Brooklyn,Williamsburg,40.71617,-73.95395,Entire home/apt,165,30,0,,,1,0
9125862,Luxury large one-bedroom apartment,47541749,Aline,Manhattan,Midtown,40.75807,-73.96308,Entire home/apt,300,30,0,,,1,0
9133959,"Top floor, Hudson River views",3092054,Shirley,Manhattan,Hell's Kitchen,40.76642,-73.98621,Entire home/apt,120,360,0,,,1,0
9137941,1 BR UES Apartment,4223044,Alexandra,Manhattan,Upper East Side,40.77012,-73.95777,Entire home/apt,200,30,0,,,1,0
9157504,æ›¼å“ˆé¡¿ä¸Šè¥¿åŒºæ¯”é‚»å“¥ä¼¦æ¯”äºšå¤§å­¦ä¸€å®¤ä¸€åŽ…å¯ä½2-3äººæ¸©é¦¨å°å±‹,47672492,Jingyi,Manhattan,Morningside Heights,40.80472,-73.96454,Private room,99,30,0,,,1,0
9172277,Chic and Rustic Townhouse,6615642,Derek,Brooklyn,Crown Heights,40.67351,-73.95473,Entire home/apt,300,30,0,,,1,0
9174180,Entire Apartment-Brooklyn heights,12901128,Yasmin,Brooklyn,Brooklyn Heights,40.69896,-73.9944,Private room,240,30,0,,,1,0
9185689,"Homie,cozy,artsy,warm,sweet,Harlem!",47790612,Hannah,Manhattan,Harlem,40.81513,-73.94987,Entire home/apt,89,30,0,,,1,0
9187221,Sunny room in the heart of Bushwick,36297318,Joshua,Brooklyn,Bushwick,40.70265,-73.92638,Private room,60,30,0,,,1,0
9191908,Studio in the Financial District,14340851,Sophia,Manhattan,Financial District,40.70461,-74.00881,Entire home/apt,120,30,0,,,1,0
9193390,Luxury stay near Lincoln Center NYC,47825300,Sid,Manhattan,Upper West Side,40.77616,-73.98974,Private room,300,30,0,,,1,0
9195534,"Park Slope 1 Bed, Roofdeck, Laundry",47835171,Lynette,Brooklyn,Park Slope,40.67503,-73.97561,Private room,107,30,0,,,1,0
9197311,Stunning 3 BR Apartment Fort Greene,26474885,Alvaro,Brooklyn,Clinton Hill,40.69421,-73.96881,Entire home/apt,350,30,0,,,1,0
9199352,"Sunny, charming Soho studio",1459609,Tift,Manhattan,Greenwich Village,40.72802,-74.00075,Entire home/apt,150,30,0,,,1,0
9208886,Cozy SpaHa Apartment,47893591,Stephen,Manhattan,East Harlem,40.79644,-73.9305,Private room,50,13,0,,,1,0
9211087,Midtown 2B/2BTH w large living room,47903548,Juan,Manhattan,Midtown,40.75628,-73.96679,Entire home/apt,400,30,0,,,1,0
9211534,"Spacious, Private Room For Rent",43846246,Zoey,Queens,Astoria,40.7637,-73.91979,Private room,70,30,0,,,1,0
9211969,Upper East Side At Its Best,17634934,Zahra,Manhattan,Upper East Side,40.78182,-73.94577,Entire home/apt,135,30,0,,,1,0
9230690,Cosy and quiet Williamsburg room,8439782,Tim,Brooklyn,Williamsburg,40.71325,-73.95197,Private room,49,30,0,,,1,0
9231257,Cozy Studio,45168846,Hang,Brooklyn,Flatbush,40.64631,-73.96258,Entire home/apt,89,30,0,,,1,0
9231341,BRIGHT AND HUGE ROOM - BED STY BK,14667282,PÃ©nÃ©lope,Brooklyn,Bushwick,40.69405,-73.92974,Private room,100,30,0,,,1,0
9235437,"Luxury Midtown West 1BR w/pool, wifi",9419684,Churchill,Manhattan,Hell's Kitchen,40.76113,-73.99895,Entire home/apt,255,30,0,,,44,364
9236348,Spacious two bedroom with backyard,48007438,Daniel,Brooklyn,Bushwick,40.70137,-73.91501,Entire home/apt,95,30,0,,,1,0
9237600,Private Cozy studio NBPC/Tribeca,17051015,Kerry,Manhattan,Battery Park City,40.71503,-74.01636,Entire home/apt,175,30,0,,,1,0
9249776,1 Bedroom in USW 71/Columbus,11120994,Christine,Manhattan,Upper West Side,40.77741,-73.97789,Entire home/apt,150,30,0,,,1,0
9253505,Spacious room in Midtown East,3001268,Tianni,Manhattan,Midtown,40.75261,-73.97063,Private room,99,30,0,,,1,0
9259254,Large Apartment - East Village,12587611,Logan,Manhattan,East Village,40.72745,-73.98944,Entire home/apt,200,30,0,,,1,0
9260951,Home for the Holidays: Midtown West,3509166,Anders,Manhattan,Hell's Kitchen,40.76317,-73.98954,Entire home/apt,142,30,0,,,1,0
9263457,1 bed/bath w/ Cali King bed- duplex,30637963,Deena,Manhattan,Upper West Side,40.79144,-73.96725,Private room,607,30,0,,,1,0
9274832,"Apartment in Bay Ridge, Brooklyn",48169083,Rebekah,Brooklyn,Bay Ridge,40.63091,-74.02577,Entire home/apt,110,30,0,,,1,0
9275199,"Sunny, Spacious Apartment",48170780,Christopher,Brooklyn,Bedford-Stuyvesant,40.68071,-73.93381,Private room,46,30,0,,,1,0
9282032,Cozy 1br in the Heart of Kips Bay,4835399,Felicia,Manhattan,Kips Bay,40.74154,-73.97958,Entire home/apt,250,30,0,,,1,0
9288411,Heart of St Marks 2 Bedroom,6640038,Kasia,Manhattan,East Village,40.72852,-73.98566,Entire home/apt,350,30,0,,,1,0
9292072,Spacious 1 Bedroom Apartment,23429756,Maggie,Manhattan,Upper East Side,40.77798,-73.94704,Entire home/apt,215,30,0,,,1,0
9296089,Fantastic Upper West Side!,34734634,David,Manhattan,Upper West Side,40.79133,-73.97761,Entire home/apt,200,30,0,,,1,0
9296742,Room Available- Prospect Park South,48264768,Wesley,Brooklyn,Flatbush,40.64945,-73.96805,Private room,55,30,0,,,1,0
9297960,Master Bedroom in Williamsburg Loft,10646374,Aurora,Brooklyn,Williamsburg,40.7063,-73.94886,Private room,82,30,0,,,1,0
9299164,Location Saint John's University (female ),3250450,Petya,Queens,Jamaica,40.70915,-73.78744,Private room,39,30,0,,,18,63
9299515,Luxury Studio in Chelsea/Flat Iron,48277456,Mariya,Manhattan,Chelsea,40.73876,-73.99531,Entire home/apt,200,30,0,,,1,0
9299707,Upper East Side Studio - 77/1st Ave,48278499,Daniel,Manhattan,Upper East Side,40.76979,-73.95289,Entire home/apt,140,30,0,,,1,0
9301562,Cozy Loft in Trendy Brooklyn area,48287405,Alicia,Brooklyn,Williamsburg,40.70644,-73.93759,Private room,60,30,0,,,1,0
9312190,"Gorgeous, convenient apt, sleeps 7",6930315,Diana,Bronx,Concourse,40.81977,-73.92752,Entire home/apt,170,30,0,,,1,0
9313531,Great room with FULL private Bath,10387090,Luis Enrique,Brooklyn,Bedford-Stuyvesant,40.6817,-73.91064,Private room,40,30,0,,,11,338
9316653,Central Park/Museum Mile,31245408,Ginger,Manhattan,East Harlem,40.79259,-73.95171,Private room,90,30,0,,,1,0
9317779,Bedroom for two near St Marks,30738895,Enzo,Manhattan,East Village,40.72499,-73.98512,Private room,100,30,0,,,1,0
9325951,,33377685,Jonathan,Manhattan,Hell's Kitchen,40.76617,-73.98435,Entire home/apt,190,30,1,01/05/2016,0.01,1,0
9330884,"Downtown Manhattan, 2 Bedroom",48427159,Kyle,Manhattan,Lower East Side,40.72182,-73.98947,Entire home/apt,200,30,0,,,1,0
9336526,Small room with convenient commute,27962518,Xiangyu,Queens,Elmhurst,40.73682,-73.875,Private room,180,30,0,,,2,0
9341671,2BR apt 10 min to Midtown!,350553,Stav,Manhattan,Harlem,40.81342,-73.95332,Entire home/apt,150,30,0,,,1,0
9342478,"Beautiful, airy, light-filled room",10406276,Kathleen,Brooklyn,Williamsburg,40.70545,-73.93054,Private room,42,30,0,,,1,0
9345131,Master Bedroom- Beautiful Bed Stuy,4429743,Maria,Brooklyn,Bedford-Stuyvesant,40.68433,-73.9573,Private room,95,30,0,,,1,0
9348941,Spacious 1 BR in Midtown East,7992346,Nikali,Manhattan,Midtown,40.75218,-73.97217,Entire home/apt,149,30,0,,,1,0
9358066,Luxury Studio in Financial District,34654571,Priyanka,Manhattan,Battery Park City,40.70902,-74.01535,Entire home/apt,120,30,0,,,1,0
9362788,Large Family Size Apt. Ground Zero,812866,Vicki,Manhattan,Battery Park City,40.71018,-74.0172,Entire home/apt,450,30,0,,,1,0
9363966,2 BR available for summer rental!!!,48588586,Adam,Manhattan,Midtown,40.7551,-73.96682,Private room,78,30,0,,,1,0
9364626,"Your sunny, large room in Brooklyn!",22141007,Sarine,Brooklyn,Prospect Heights,40.68057,-73.97305,Private room,75,30,0,,,1,0
9364750,Feel at home.,48592068,Gregory,Manhattan,Washington Heights,40.84672,-73.94074,Private room,75,30,0,,,1,364
9365025,Light filled room in Greenpoint,2376644,Katherine,Brooklyn,Greenpoint,40.72741,-73.94337,Private room,80,30,0,,,1,0
9368365,Perfect 1 BR in UWS,22157668,Sofi,Manhattan,Upper West Side,40.77949,-73.98435,Entire home/apt,250,30,0,,,1,0
9371045,Large terrace 1 bed room (br) apt,32975805,Khalil,Manhattan,Murray Hill,40.75085,-73.97849,Entire home/apt,200,30,0,,,1,0
9371173,1 bedroom in Williamsburg,6337128,Tara,Brooklyn,Williamsburg,40.71971,-73.94484,Entire home/apt,120,30,0,,,1,0
9381449,SUMMER RENTAL: 2BR with outdoor space in Brooklyn,27499750,Donovan,Brooklyn,Williamsburg,40.70838,-73.94269,Entire home/apt,120,30,0,,,1,0
9384367,Spacious Bedroom on the East River,48627335,Judy,Manhattan,Kips Bay,40.73693,-73.97424,Private room,130,30,0,,,1,0
9393332,Little house on 12th Street,46467513,Patricia,Brooklyn,Gowanus,40.66814,-73.99156,Private room,85,30,0,,,1,0
9393610,Big room in Williamsburg Penthouse,48723117,Gaute,Brooklyn,Williamsburg,40.71368,-73.95089,Private room,79,30,0,,,1,0
9393885,three bedroom in east village,48723057,Carlo,Manhattan,East Village,40.7238,-73.98546,Entire home/apt,300,30,0,,,1,0
9407921,1 Bedroom Luxury Apartment on 33rd,48784045,Jake,Manhattan,Kips Bay,40.74439,-73.97719,Private room,150,30,0,,,2,0
9412276,UWS Railroad Apartment,7683847,David,Manhattan,Upper West Side,40.79419,-73.96925,Entire home/apt,110,30,0,,,1,0
9414237,Your Park Slope Retreat,14435697,Jacob,Brooklyn,Park Slope,40.67309,-73.97417,Entire home/apt,120,30,0,,,1,0
9424217,"Monthly+. Quiet, Upscale Neighborhood",12122228,Joseph,Manhattan,Upper East Side,40.7736,-73.94739,Private room,62,30,0,,,1,0
9426406,Stunning 2 bd home in historic limestone,12241602,Crystal,Brooklyn,Bedford-Stuyvesant,40.69198,-73.94103,Entire home/apt,125,30,0,,,1,0
9428356,Trendy 1 BR in the LES NY,47507350,Alyssa,Manhattan,East Village,40.7231,-73.98843,Private room,115,30,0,,,1,0
9430502,Stay in the coolest neighborhood,3100823,Kyle,Brooklyn,Bushwick,40.70383,-73.92853,Private room,40,30,0,,,1,0
9434432,Roomy Manhattan Studio,8012008,Sean,Manhattan,Kips Bay,40.74041,-73.98034,Entire home/apt,61,30,0,,,1,0
9435315,Beautiful Duplex with Patio!!!,35539248,Ashish,Manhattan,East Village,40.72252,-73.98113,Private room,78,30,0,,,1,0
9436049,Huge room with private bathroom in Brooklyn,7117596,Fernando,Brooklyn,Bedford-Stuyvesant,40.68996,-73.94858,Private room,42,30,0,,,1,0
9437085,BIG bedroom in Uptown Manhattan,48913242,Alec,Manhattan,Washington Heights,40.83887,-73.94487,Private room,49,30,0,,,1,0
9444819,Upper East Side doorman building.,14266812,Rona,Manhattan,Upper East Side,40.77236,-73.94775,Entire home/apt,450,30,0,,,1,0
9457917,Cozy 1 Bed Rm Appt in Kipps Bay !,49011283,Murtaza,Manhattan,Kips Bay,40.7442,-73.97738,Entire home/apt,70,30,0,,,1,0
9461187,Apartment 20 minutes from Manhattan,49027658,Loretta,Brooklyn,Greenpoint,40.73364,-73.95662,Entire home/apt,143,30,0,,,1,0
9466003,Best house for New York æ¬¢è¿Žä¸­å›½æ¸¸å®¢çŸ­ç§Ÿ,39981142,Bryant,Queens,Maspeth,40.73329,-73.89463,Private room,68,30,0,,,1,0
9469827,"Spacious, Upper East Side apartment",1240958,Caroline,Manhattan,Upper East Side,40.78575,-73.95096,Private room,125,5,0,,,1,0
9474607,Brand new apt in heart of Midtown!,43951918,Mian,Manhattan,Hell's Kitchen,40.75347,-73.99336,Entire home/apt,280,30,0,,,1,0
9475136,Williamsburg Room & Private Bath,13034246,Clinton,Brooklyn,Williamsburg,40.71567,-73.95236,Private room,90,30,0,,,1,0
9476212,Awesome Green Vill. Penthouse Apt.,9721574,Gregory,Manhattan,West Village,40.73147,-74.00938,Entire home/apt,250,30,0,,,1,0
9479324,Subletting my room (Jan-May),49133999,Eli,Brooklyn,Clinton Hill,40.69585,-73.96344,Private room,65,60,0,,,1,0
9485566,Spacious Artist's Loft,46142110,Charlotte,Brooklyn,Williamsburg,40.72152,-73.95579,Entire home/apt,300,30,0,,,1,0
9486332,Brand New Upper East Side!,49167534,Andrea,Manhattan,Upper East Side,40.77281,-73.95822,Entire home/apt,175,30,0,,,1,0
9487424,South Slope house for Families!,7526931,Margaret,Brooklyn,Sunset Park,40.66349,-73.99197,Entire home/apt,350,30,0,,,1,0
9492069,Fabulous FiDi home away from home,171213,Jamie,Manhattan,Financial District,40.70959,-74.00585,Entire home/apt,250,30,0,,,1,0
9492678,Gorgeous 1BR in Williamsburg church,1335392,Matthew,Brooklyn,Williamsburg,40.71673,-73.95686,Entire home/apt,450,30,0,,,1,0
9492969,Spacious Prospect Heights Room,826493,David,Brooklyn,Crown Heights,40.67404,-73.96014,Private room,61,30,0,,,1,0
9493142,"Cozy, clean apartment in Greenpoint",49202910,Megan,Brooklyn,Greenpoint,40.72483,-73.94429,Private room,70,30,0,,,1,0
9495907,"Huge, 2-Bedroom West Village Apt",8920162,Brandon,Manhattan,West Village,40.73276,-74.00736,Entire home/apt,500,30,0,,,1,0
9496559,Charming PreWar Bedroom in Flatbush,20160518,Jenny,Brooklyn,East Flatbush,40.65343,-73.95175,Private room,50,30,0,,,1,0
9504043,BRIGHT & SPACIOUS ROOM!,31155262,Deborah,Brooklyn,Williamsburg,40.71158,-73.9475,Private room,79,56,0,,,1,0
9508202,Sugar Hill Airbnb,43707936,Adriaan,Manhattan,Harlem,40.8311,-73.9419,Private room,110,30,0,,,1,0
9508780,Pretty 1 BR  2 mins from subway,10039346,Valeria,Brooklyn,Flatbush,40.63006,-73.96391,Entire home/apt,83,30,0,,,1,0
9513287,3 bedroom brownstone bklyn backyard,49293531,Aliza,Brooklyn,Bedford-Stuyvesant,40.68461,-73.92751,Entire home/apt,320,80,0,,,4,0
9513379,"Cozy Private Room, Williamsburg",24295818,Sarah,Brooklyn,Williamsburg,40.70968,-73.94575,Private room,45,30,0,,,1,0
9514730,Lovely 1 BR Close to Central Park,2005639,Kasey,Manhattan,Upper West Side,40.78295,-73.97299,Entire home/apt,150,30,0,,,1,0
