id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,NA
3455983,Perfect Apartment For Young Family,178551,Jena,Manhattan,Harlem,40.81677,-73.95304,Entire home/apt,200,30,0,0.7487066474,1,0,
3457770,Cute 1 BR in the Lower East Side,9604972,Alexia,Manhattan,Lower East Side,40.7212,-73.98893,Entire home/apt,110,30,1,0.01,1,0,
3458525,Modern & Cozy 1BD Garden Apt,17430718,Natasha,Manhattan,Harlem,40.81507,-73.94369,Entire home/apt,138,3,82,1,2,335,
3461872,Private BR in 3 BR Apt - E. Harlem,5220670,Jonathon,Manhattan,East Harlem,40.80176,-73.94041,Private room,75,30,3,0.04,1,0,
3464727,Fabulous 1 Bedroom Apt for 1 week,17456385,Kelsey,Manhattan,Hell's Kitchen,40.76665,-73.98457,Entire home/apt,150,30,0,0.7487066474,1,0,
3465651,â€œNo Place Like Homeâ€ 1st Floor Suburban Apt.,4060346,"Lisa, Nancy & John",Staten Island,Huguenot,40.54153,-74.16442,Private room,66,1,194,2.56,1,264,
3468486,2br with Balcony in East Harlem!,17475146,C,Manhattan,East Harlem,40.80255,-73.93832,Entire home/apt,70,30,1,0.01,1,0,
3468919,Solace in South Slope!,17478011,Christina,Brooklyn,Sunset Park,40.66121,-73.98969,Private room,45,1,13,0.17,1,317,
3469171,Red Hook Prime 1 BR Priv. Garden 3 blks NYC Ferry,1499484,Tom,Brooklyn,Red Hook,40.67623,-74.01529,Entire home/apt,147,1,247,4.11,2,328,
3469295,Harlem Renovated Duplex Townhouse,17479416,Tae,Manhattan,East Harlem,40.80417,-73.94009,Entire home/apt,299,4,70,0.79,3,341,
3476431,Charming Fort Greene Studio,4374828,Michelle,Brooklyn,Fort Greene,40.6856,-73.96848,Entire home/apt,115,30,44,1.18,1,0,
3482919,Awesome SoHo/Little Italy 1BD,4320908,David,Manhattan,Nolita,40.72099,-73.99754,Entire home/apt,175,30,0,0.7487066474,1,0,
3485146,"Sun Soaked, NYC Brownstone Apt",6707119,Parnell,Manhattan,Harlem,40.80681,-73.94752,Entire home/apt,150,30,1,0.01,1,0,
3485449,The Most Affordable Private Room,17264040,Junior,Bronx,Mount Hope,40.85229,-73.90771,Private room,100,1,21,11.25,3,362,
3486103,Best of Brooklyn & 5 min to Manhattan!,3841446,Tony,Brooklyn,Williamsburg,40.70967,-73.95698,Entire home/apt,175,30,250,3.3,1,307,
3488989,"Sunny, Quiet Apt. in Manhattan",17568735,William,Manhattan,Harlem,40.82576,-73.93991,Entire home/apt,135,30,3,0.04,1,0,
3489095,Location Silma,3250450,Petya,Queens,Maspeth,40.7393,-73.89958,Private room,39,30,0,0.7487066474,18,364,
3489242,Location little Elio,3250450,Petya,Queens,Astoria,40.77025,-73.92628,Private room,40,30,8,0.12,18,338,
3490317,The Gallery Apartment~ Private Sunlit 3-Bedrooms,15697051,Assiati,Brooklyn,Bedford-Stuyvesant,40.6901,-73.92476,Entire home/apt,179,3,308,3.5,1,283,
3492910,Manhattan Courtyard Studio with Spa Bathroom,17266994,Tom,Manhattan,Harlem,40.80844,-73.95528,Entire home/apt,163,4,144,2.28,4,138,
3495854,Studio loft - Williamsburg/Bushwick,17601262,Enrico,Brooklyn,Williamsburg,40.71336,-73.93696,Entire home/apt,165,2,193,2.86,2,330,
3496384,Individual Cubicle Room in NYC/not shared/just you,16677326,Alex And Zeena,Manhattan,Chelsea,40.74864,-73.99564,Private room,89,1,190,2.82,10,78,
3499016,House 1 Bed $100/ night per person,17618198,Edvaldo,Queens,Ditmars Steinway,40.77797,-73.90604,Private room,100,30,2,0.02,1,365,
3503403,NEW - Room in 3BR Lower East Side,6229097,Matthew,Manhattan,Lower East Side,40.71268,-73.98448,Private room,75,30,20,0.23,1,365,
3504289,Cheap accommodation in Manhattan,11308483,Nathan,Manhattan,Kips Bay,40.73877,-73.98171,Private room,80,30,2,0.02,1,0,
3507112,"#1 PRIVATE STUDIO IN BX,15MINS NYC.",17658078,Richard,Bronx,Longwood,40.81182,-73.90371,Private room,67,30,11,0.13,1,365,
3510929,Apartment in beautiful Brooklyn Heights,130216,Maria,Brooklyn,Cobble Hill,40.68993,-73.99444,Entire home/apt,180,30,8,0.15,1,0,
3511883,Williamsburg Garden Escape,17347754,Benjamin,Brooklyn,Williamsburg,40.71359,-73.93627,Entire home/apt,119,2,10,0.12,1,0,
3511898,"Cute & Cozy Greenpoint Apt, Great Location",17682043,Adi,Brooklyn,Greenpoint,40.73632,-73.95543,Entire home/apt,85,30,5,0.06,1,0,
3511934,Beautiful West Harlem brownstone,17682312,Arnold,Manhattan,Harlem,40.82947,-73.95104,Private room,84,30,0,0.7487066474,1,0,
3512428,Lovely room in doorman building,17616305,Gabrielle,Manhattan,Harlem,40.82823,-73.95054,Private room,95,2,164,2.2,1,54,
3512620,Garden Floor Duplex with patio,617127,Amy,Brooklyn,Crown Heights,40.6769,-73.9454,Entire home/apt,124,30,71,0.82,1,0,
3513662,Luxury 2 bed apt in WILLIAMSBURG BK,6153186,Michael,Brooklyn,Williamsburg,40.7199,-73.95519,Entire home/apt,150,30,5,0.06,1,0,
3518682,Beautiful Room in Park-Side Apt,5407403,Marissa,Manhattan,Inwood,40.86168,-73.92924,Private room,80,30,50,0.57,1,363,
3519172,Gallery Suite,17719747,Rhonda,Brooklyn,Fort Greene,40.69039,-73.97007,Entire home/apt,250,30,25,0.31,1,363,
3522244,Sweet Brooklyn Refuge,922478,Brad,Brooklyn,Clinton Hill,40.68251,-73.96071,Entire home/apt,150,30,75,1.45,1,19,
3522329,East Village 1 Bedroom,17737666,Allie,Manhattan,East Village,40.7315,-73.98605,Entire home/apt,143,30,48,0.6,1,0,
3522513,Central Park home away from home,17739111,Christopher,Manhattan,Harlem,40.80172,-73.95126,Entire home/apt,100,4,26,0.29,1,0,
3529500,Gorgeous pre war rowhouse apartment,14902860,Velma,Brooklyn,Bedford-Stuyvesant,40.68403,-73.94271,Entire home/apt,150,30,70,0.81,4,333,
3529503,Quiet room+bath w/ separate entry.,6491377,Zaineb,Brooklyn,Bedford-Stuyvesant,40.69396,-73.9446,Private room,79,4,76,0.87,1,330,
3529888,Architect's Oasis,9952523,Fabi,Brooklyn,Crown Heights,40.66942,-73.94938,Entire home/apt,250,3,10,0.16,2,0,
3531681,Spacious 5th Ave - Pvt Bed & Bath,14362471,Andy,Manhattan,Harlem,40.79847,-73.94833,Private room,95,30,150,1.69,2,83,
3533180,6 BDRM*APT TRAIN TO NYC 15 MIN,254846,Brendan,Brooklyn,Bedford-Stuyvesant,40.68654,-73.92413,Entire home/apt,299,30,61,1.16,4,295,
3533741,Private Room in Famed Artistic Flat,17791294,Taylor,Manhattan,Hell's Kitchen,40.76878,-73.98719,Private room,110,30,0,0.7487066474,1,0,
3534137,Beautiful sunny bedroom just off Prospect Park,7157099,Sigi,Brooklyn,Prospect-Lefferts Gardens,40.65613,-73.96073,Private room,85,5,105,1.45,3,330,
3534443,Lower East Side Studio- Great Location!,13337141,Aurea,Manhattan,Lower East Side,40.71777,-73.98401,Entire home/apt,49,30,121,1.4,1,0,
3539618,Large modern studio in Gramercy,506909,Nevena,Manhattan,Kips Bay,40.73779,-73.98032,Entire home/apt,170,30,9,0.1,1,0,
3539882,Renovated Studio - LES,16583238,Tommy,Manhattan,Lower East Side,40.71947,-73.98819,Entire home/apt,125,30,12,0.13,1,0,
3540370,Sunny room in East Village!,17820079,Kent,Manhattan,East Village,40.72637,-73.98188,Private room,133,30,191,2.2,1,0,
3542523,Artist Loft in Williamsburg with private rooftop!,747031,Jack,Brooklyn,Williamsburg,40.71416,-73.96475,Entire home/apt,290,1,178,2.02,1,106,
3544530,Large & bright 2bd/2ba steps from everything,2972733,Aiala,Brooklyn,Crown Heights,40.67209,-73.95906,Entire home/apt,250,30,3,0.03,1,0,
3544828,Private Room in Beautiful Brownstone,17224426,Jillian,Brooklyn,Bedford-Stuyvesant,40.68591,-73.92213,Private room,32,4,199,2.26,1,0,
3544858,"Private room in Greenpoint, BK",7879349,Abby,Brooklyn,Greenpoint,40.72637,-73.94167,Private room,60,30,1,0.01,1,0,
3548257,Romance of the past modern comforts,17862696,Shahla,Brooklyn,Gowanus,40.67149,-73.99151,Entire home/apt,250,30,11,0.42,2,324,
3549074,Modern Townhouse - Chic Sunny Room - L/J/A/C Train,17866326,Rony,Brooklyn,Bushwick,40.70228,-73.92824,Private room,49,30,2,0.03,2,0,
3549798,Sunny Private Williamsburg Space,6309019,John,Brooklyn,Williamsburg,40.71687,-73.95754,Entire home/apt,200,2,210,2.36,1,323,
3551778,"Faboules 1 br, in trendy Park Slope",1439449,Ilona,Brooklyn,South Slope,40.66347,-73.98383,Entire home/apt,110,30,4,0.05,1,328,
3553768,"Serene, minimalist studio W Village",17891677,Arianna,Manhattan,West Village,40.73478,-74.00108,Entire home/apt,235,3,118,1.36,1,335,
3554013,Full-Sized Bedroom Available,17893521,Mimi,Queens,Maspeth,40.73566,-73.89882,Private room,50,30,1,0.01,1,362,
3554204,Sunny/modern 2BR in Historic Harlem,17151730,Sophie,Manhattan,Harlem,40.82012,-73.94411,Entire home/apt,175,31,4,0.05,1,21,
3554230,Beautiful 1200 sf 3 bedroom apt off Prospect Park,7157099,Sigi,Brooklyn,Prospect-Lefferts Gardens,40.65508,-73.9603,Entire home/apt,180,7,13,0.2,3,0,
3554287,Academic Summer Sublet/Sunset Park,6504434,Ayanna,Brooklyn,Sunset Park,40.64859,-74.00095,Private room,35,30,0,0.7487066474,1,0,
3556241,Private Bamboo Garden Studio,636319,Roger,Brooklyn,South Slope,40.66196,-73.98552,Entire home/apt,150,30,0,0.7487066474,1,0,
3561828,Converted Carriage House,2401823,Erin,Brooklyn,Clinton Hill,40.6853,-73.9619,Entire home/apt,46,30,0,0.7487066474,1,0,
3562245,"Quiet Sunny 1-Bedroom, Prime East Village Location",8924899,James,Manhattan,East Village,40.72763,-73.98539,Entire home/apt,218,30,89,1,1,0,
3563271,Williamsville Sleep & Stay,6911276,Brian & Arlette,Brooklyn,Clinton Hill,40.68185,-73.96041,Private room,99,30,97,1.11,1,96,
3569374,"Lovely 1BR Park Slope, near trains!",1673750,Valerie,Brooklyn,Park Slope,40.66617,-73.97593,Entire home/apt,230,30,7,0.09,1,0,
3575859,GREENWICH VILLAGE ROOM WITH PR.BATH (DM 4 monthly),1239959,Naz,Manhattan,SoHo,40.72571,-73.99746,Private room,129,30,1,0.02,1,0,
3576160,One Bedroom in East Harlem,18008945,Francesco,Manhattan,East Harlem,40.79808,-73.94565,Entire home/apt,101,5,74,0.84,1,26,
3580577,Park Slope beauty,18032197,Domenick,Brooklyn,Sunset Park,40.66145,-73.98981,Entire home/apt,103,30,25,0.51,1,72,
3581153,Modern 1BD Chelsea Apartment,18038832,Crystal & John,Manhattan,Chelsea,40.74766,-73.99434,Entire home/apt,230,30,33,0.89,1,0,
3581652,Duplex in SoHa,18041691,Sebastien,Manhattan,Morningside Heights,40.80349,-73.95851,Entire home/apt,225,30,5,0.06,1,0,
3583605,2 Bedroom in Hudson Heights,18051675,Alexandra,Manhattan,Washington Heights,40.85041,-73.93815,Entire home/apt,150,30,0,0.7487066474,1,0,
3584528,Spacious Loft with Spiral Staircase,11495235,Leslie,Brooklyn,Bushwick,40.7038,-73.92135,Entire home/apt,150,1,2,0.02,1,0,
3585334,Comfy Living Room - Sofa or Airbed,10040649,Kofi,Brooklyn,Crown Heights,40.66971,-73.92703,Shared room,25,30,25,0.91,2,56,
3585452,A Beautiful Brownstone Apartment,17943391,Michael,Manhattan,Harlem,40.80872,-73.94124,Entire home/apt,91,30,342,3.89,2,274,
3585974,1BD in Lower East Side,3588028,Elisa,Manhattan,Lower East Side,40.72205,-73.98838,Entire home/apt,120,30,18,0.24,1,0,
3587219,Charming studio in heart of West Village,8483704,Patrick,Manhattan,West Village,40.72974,-74.00706,Entire home/apt,120,30,28,0.89,1,44,
3591107,Gorgeous Bedroom by the Park,6310115,Lanny,Brooklyn,Flatbush,40.65456,-73.95534,Private room,50,30,12,0.19,1,0,
3593821,Bedroom in Williamsburg w/ Terrace,18105672,Eric,Brooklyn,Williamsburg,40.71516,-73.94688,Private room,90,30,1,0.01,1,0,
3594408,Bedr w Priv Bathr+Balc 15m frm city,6150064,Sonya,Queens,Astoria,40.76865,-73.91953,Private room,85,30,2,0.03,1,0,
3595503,Charming bedroom in Comfy apt,18115202,Robie,Manhattan,East Village,40.72936,-73.98933,Private room,85,1,0,0.7487066474,1,0,
3595574,Cheery Studio with Separate Kitchen,18115545,Olivia,Brooklyn,Prospect Heights,40.67445,-73.96757,Entire home/apt,129,30,18,0.24,1,65,
3600496,Large & Spacious **Prime Location,12485770,Raanan,Manhattan,Midtown,40.74602,-73.98466,Entire home/apt,148,30,14,0.19,11,0,
3600518,Sunny Grammercy Park Getaway,4367602,Anne,Manhattan,Gramercy,40.73449,-73.98569,Entire home/apt,250,31,0,0.7487066474,1,0,
3600961,Charming 1 Bed in Trendy Location!,18142696,Morgan,Manhattan,East Village,40.73073,-73.98181,Entire home/apt,160,30,5,0.06,1,0,
3603134,Amazing 1 Bedroom Apt CENTRAL PARK,17898189,Danielle,Manhattan,Upper East Side,40.77388,-73.9508,Entire home/apt,180,30,24,0.28,1,0,
3603287,Beautiful Furnished Room in SOHO,146825,Masaki,Manhattan,Nolita,40.72167,-73.99523,Private room,86,30,3,0.04,1,0,
3605388,Curious on Tanzania: Brooklyn Apt ðŸŒŸðŸŒŸðŸŒŸðŸŒŸ,14157138,Justa,Brooklyn,Crown Heights,40.66748,-73.92589,Entire home/apt,75,3,60,0.87,2,338,
3605524,"Midtown Apt, Quiet, Walk to Subway",17958831,Tomer,Manhattan,Kips Bay,40.74156,-73.97836,Entire home/apt,149,30,140,1.83,1,279,
3605756,"Room for rent in a cozy, clean, quite apartment",18171303,Hernan,Manhattan,East Village,40.72675,-73.98548,Private room,70,2,44,20,2,16,
3611620,Private Room In Gorgeous Apartment July 1st-30th!,18198406,Joseph,Brooklyn,Bedford-Stuyvesant,40.69218,-73.93911,Private room,45,30,13,0.16,1,0,
3616001,Luxury 1 Bedroom in FiDi,4421323,Justin,Manhattan,Financial District,40.70828,-74.01292,Entire home/apt,160,30,6,0.1,1,0,
3616003,Large Clean Apt in Ditmas Park,18219988,Deanna,Brooklyn,Flatbush,40.63963,-73.95741,Entire home/apt,75,30,113,1.3,1,127,
3616173,COMFORTABLE PRIVATE BEDROOM YOU'LL LOVE - 1 GUEST,2383619,Elma,Brooklyn,Carroll Gardens,40.68274,-73.99252,Private room,80,10,92,1.15,1,338,
3616527,Pvt 1 Bed in Fort Greene,16669342,Matthew,Brooklyn,Fort Greene,40.69776,-73.97101,Entire home/apt,75,30,0,0.7487066474,1,0,
3619399,Best Cozy & Modern Room in Town,17619450,Sean,Brooklyn,Flatbush,40.63738,-73.95386,Private room,72,30,4,0.05,1,0,
3623201,Charming brownstone top floor 1BD,14273136,Allegra,Brooklyn,Park Slope,40.66841,-73.98287,Entire home/apt,94,9,28,0.47,1,91,
3623946,Sunny and Spacious Two Bedroom Duplex with Terrace,18254730,Valeria,Brooklyn,South Slope,40.66615,-73.98895,Entire home/apt,192,2,8,0.28,1,0,
3624387,"Beautiful Apt x Rent in Astoria, NY",4666670,Jeanny,Queens,Long Island City,40.76514,-73.93361,Entire home/apt,140,30,32,0.36,4,353,
3624653,S 2/Bedford Well-Lit Private Room,6472334,Matthew,Brooklyn,Williamsburg,40.71424,-73.96259,Private room,69,2,11,0.12,2,0,
3624952,Oasis in Queens: Private BR/ bath,2574452,Samita,Queens,Jackson Heights,40.75193,-73.89085,Private room,50,30,2,0.02,1,0,
3625117,Quiet Brooklyn Loft Retreat+Roof Deck 6,18260299,Ota,Brooklyn,Bushwick,40.69406,-73.90748,Private room,148,29,25,0.28,3,1,
3625870,Modern Style Meets Old World,18264329,Joaquin,Brooklyn,Sunset Park,40.6502,-74.00617,Private room,49,30,58,1.32,1,230,
3626426,Gorgeous! Newly Renovated 2-BR Flat,13347167,AFI Apartments,Manhattan,Upper East Side,40.7713,-73.95753,Entire home/apt,134,30,3,0.07,30,355,
3626609,Entire Awesome One Bed-Lower East Side Manhattan,3038687,Karen,Manhattan,Lower East Side,40.71949,-73.99045,Entire home/apt,109,30,19,0.24,5,105,
3627326,Spain Room,5652395,Julio,Bronx,Concourse,40.81876,-73.92691,Private room,115,1,5,0.1,1,359,
3628190,Sunny Private Apt in Ditmas Park,14905237,Tina,Brooklyn,Flatbush,40.64548,-73.95918,Entire home/apt,120,30,12,0.18,1,0,
3629580,Upper East Renovated 1 Bedroom,18289867,Dan,Manhattan,East Harlem,40.78848,-73.9474,Private room,55,30,3,0.03,1,0,
3636967,2BR Flex: Cleaning CDC guidelines implemented.,7503643,Vida,Brooklyn,Greenpoint,40.72672,-73.93983,Entire home/apt,139,30,4,0.06,45,248,
3637029,Cozy Wiliamsburg!,18343265,Melissa,Brooklyn,Bushwick,40.69942,-73.91209,Private room,65,30,18,0.2,1,0,
3641819,Sunlight filled top floor refuge with roof deck,534776,Shawna,Brooklyn,Prospect Heights,40.67821,-73.96496,Entire home/apt,175,30,26,0.34,1,0,
3642278,Brooklyn Carroll Gardens Charmer!,18388112,Brett,Brooklyn,Carroll Gardens,40.6829,-73.99925,Entire home/apt,175,30,4,0.06,1,0,
3642325,"Luxurious Brooklyn 2BD, 1 bath",16916853,Olga,Brooklyn,Sheepshead Bay,40.58482,-73.93593,Entire home/apt,225,30,3,0.04,3,363,
3642801,"Cozy studio, 30 min to Manhattan",2052361,Katya,Brooklyn,Flatbush,40.65455,-73.95928,Entire home/apt,80,30,32,0.67,3,0,
3643673,Chill 1bdrm Bk getaway,10263308,Isaiah,Brooklyn,Bedford-Stuyvesant,40.68734,-73.92817,Entire home/apt,70,30,40,0.5,1,57,
3644017,"Lovely, quiet, private, close to everything",5909599,Danica,Queens,Ditmars Steinway,40.7759,-73.91432,Private room,90,30,38,1.24,1,30,
3644032,Light-Filled Haven in Park Slope,18401981,Susan,Brooklyn,South Slope,40.66374,-73.98496,Entire home/apt,150,2,83,1.21,1,288,
3645284,Reno 2BR~Sleeps5~Prime Upper east~,2119276,Eran,Manhattan,Upper East Side,40.76022,-73.95959,Entire home/apt,155,30,18,0.2,34,303,
3646059,Quiet Room in East Williamsburg,17525930,Jillian,Brooklyn,Williamsburg,40.7156,-73.93961,Private room,65,30,35,0.52,1,0,
3646551,Gramercy~Reno New 1BR-Sleeps 4~,2119276,Eran,Manhattan,Gramercy,40.73507,-73.97999,Entire home/apt,140,30,2,0.02,34,318,
3652230,Bay Beauty - Room Looking Over The Water!,681225,Haya,Queens,Rockaway Beach,40.58861,-73.81489,Private room,121,30,51,0.67,1,364,
3654510,"Sunny, spacious room in 3BR apt",7920086,Susan,Manhattan,East Harlem,40.78502,-73.94458,Private room,75,30,14,0.17,3,0,
3655007,Great Room for International Students!,18492106,Sharon,Bronx,Wakefield,40.88805,-73.85311,Private room,30,30,12,0.23,1,0,
3655367,Sunny/Cozy 1BD,18495460,Frank,Brooklyn,Crown Heights,40.67254,-73.95404,Entire home/apt,72,30,109,1.24,3,223,
3659544,Home Away from Home-Room in Midtown,12327430,Marco,Manhattan,Hell's Kitchen,40.76511,-73.99419,Private room,63,3,271,3.1,2,33,
3662795,Comfortable Place in Brooklyn,18565670,Maia,Brooklyn,Midwood,40.62596,-73.95726,Private room,51,30,28,0.37,1,364,
3663178,"Landmark Cottage, Brownstone block",710916,Adam,Brooklyn,Crown Heights,40.67651,-73.94466,Entire home/apt,209,2,348,4,1,299,
3663423,Beautiful duplex for family w/kids,18570567,Gisela,Brooklyn,Bedford-Stuyvesant,40.68412,-73.95039,Entire home/apt,200,30,0,0.7487066474,1,0,
3663984,Sunny & Modern 1-BR | Central Park/ROOMBA CLEANER,13347167,AFI Apartments,Manhattan,Upper East Side,40.77288,-73.95711,Entire home/apt,96,30,8,0.28,30,314,
3664473,Sweetheart 1.5br in Williamsburg with piano !,17228147,Steve,Brooklyn,Williamsburg,40.71304,-73.94256,Entire home/apt,125,30,16,0.2,1,75,
3665787,2-bedroom with rooftop and gym access,18588115,Jeremy,Brooklyn,Bedford-Stuyvesant,40.69133,-73.95295,Entire home/apt,164,2,1,1,1,90,
3666653,Brooklyn Brownstone,17544112,Robert,Brooklyn,Bay Ridge,40.62157,-74.025,Entire home/apt,170,4,165,2.12,1,305,
3666709,"Your COZY, CLEAN & PRIVATE UES Studio Apt!",18594426,Amanda,Manhattan,Upper East Side,40.77271,-73.95269,Entire home/apt,119,30,13,0.15,1,0,
3667703,A rare 4BR duplex apartment in Clinton Hill,18604101,Pinar,Brooklyn,Clinton Hill,40.68734584,-73.96215758,Entire home/apt,300,7,0,0.7487066474,1,22,
3670659,"Bright & New Reno, Quiet Block",16437254,Benjamin,Brooklyn,Clinton Hill,40.68362,-73.96014,Entire home/apt,232,30,15,0.28,19,350,
3675957,"Brooklyn Loft Studio, One Subway from Manhattan",2076525,Douglas,Brooklyn,Navy Yard,40.69828,-73.97604,Entire home/apt,153,7,17,0.31,1,0,
3677769,Beautiful Large Sunny Bedroom,18681479,Pamela,Queens,Sunnyside,40.74329,-73.92317,Private room,75,30,118,1.35,1,0,
3678796,beautiful brownstone,18693665,Ileta Linda,Brooklyn,Bedford-Stuyvesant,40.68371,-73.95058,Entire home/apt,100,30,246,3.3,1,317,
3678990,Sunny Warm Quiet NYC Retreat,7474069,Carrie,Manhattan,Washington Heights,40.84581,-73.94212,Private room,83,1,322,3.82,2,9,
3683236,Peaceful 2BR inside a brownstone,378737,Parris,Brooklyn,Bedford-Stuyvesant,40.68895,-73.92869,Private room,250,30,0,0.7487066474,1,365,
3683241,Spacious 2 bedroom 1 bathroom BRKLY,18726889,Suzanne,Brooklyn,Bushwick,40.68855,-73.91502,Entire home/apt,150,30,2,0.02,1,0,
3684144,VacationRental! BrooklynCleanRoom!!æ—¥æœ¬èªžã‚‚OK!,2955491,Natsuko,Brooklyn,Bushwick,40.69796,-73.93507,Private room,50,30,27,0.35,1,0,
3685433,Stunning Studio in Fort Greene,15817252,Nicole,Brooklyn,Clinton Hill,40.69646,-73.96886,Entire home/apt,100,30,7,0.09,1,0,
3685704,Private Apt. in Brooklyn Brownstone + Garden,2640773,Nick,Brooklyn,Bedford-Stuyvesant,40.688835,-73.942787,Entire home/apt,165,3,161,1.99,2,248,
3686972,1 BR Apt steps from Central Park! #10223,18690148,Luci,Manhattan,Upper West Side,40.7791,-73.9793,Entire home/apt,200,30,35,1.5,1,0,
3687172,Enchanting Studio in West Village,5771331,Alex,Manhattan,SoHo,40.72704,-74.00085,Entire home/apt,190,30,20,0.23,1,30,
3687227,"spacious, quiet room w/private bath: BK brownstone",4765290,Emily,Brooklyn,Bedford-Stuyvesant,40.68769,-73.95333,Private room,65,30,3,0.04,1,0,
3688197,Peaceful and breezy one bedroom,11371357,Julienne,Brooklyn,Kensington,40.64573,-73.97711,Entire home/apt,99,30,10,0.28,1,0,
3694441,"Modern, Bright, Airy Brooklyn Apt",1010344,Ian & Sady,Brooklyn,Bedford-Stuyvesant,40.68563,-73.95561,Entire home/apt,200,30,6,0.08,1,0,
3694498,Welcome to Williamsburg!,18646528,Catherine,Brooklyn,Williamsburg,40.71427,-73.94139,Entire home/apt,165,3,6,0.08,1,0,
3696043,"Relaxing Apt Off Park, Near Dwtn Bklyn and Train",807340,Kevin,Brooklyn,Brownsville,40.66771,-73.92333,Entire home/apt,86,2,220,4.96,1,162,
3696746,Fabulous Loft Studio in Gramercy,18138735,Jed,Manhattan,Gramercy,40.73481,-73.98422,Entire home/apt,195,5,103,1.17,1,0,
3698367,Amazing Location!,5465947,Rose,Brooklyn,Prospect Heights,40.67929,-73.97208,Private room,68,30,6,0.08,1,0,
